company,role,location,link,source
Hamilton Housewares (Milton),Category Head,Mumbai Metropolitan Region,https://in.linkedin.com/jobs/view/category-head-at-hamilton-housewares-milton-4442818271?position=10&pageNum=7&refId=MWcRCcOhFOwOtz9yAwYPqQ%3D%3D&trackingId=AZgRaVdcQSbVXRT2J5Dkog%3D%3D,LINKEDIN
Myntra,Lead Associate - Category Management,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/lead-associate-category-management-at-myntra-4439993986?position=1&pageNum=2&refId=77VnhfpF%2BBHKI%2BoO0YhZ%2Fg%3D%3D&trackingId=hQRoTiOqXojzG%2FfWMD2GoQ%3D%3D,LINKEDIN
Miduty,Category Head,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/category-head-at-miduty-4447123856?position=2&pageNum=2&refId=77VnhfpF%2BBHKI%2BoO0YhZ%2Fg%3D%3D&trackingId=jJrXIx18W0mIpZhJyHs6gA%3D%3D,LINKEDIN
Fairdeal.Market,Head of Category,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/head-of-category-at-fairdeal-market-4432635457?position=3&pageNum=2&refId=77VnhfpF%2BBHKI%2BoO0YhZ%2Fg%3D%3D&trackingId=3OQV%2FKW18nQqnwYBxN1YKA%3D%3D,LINKEDIN
Purplle.com,Senior Manager - Category,Mumbai Metropolitan Region,https://in.linkedin.com/jobs/view/senior-manager-category-at-purplle-com-4405638472?position=4&pageNum=2&refId=77VnhfpF%2BBHKI%2BoO0YhZ%2Fg%3D%3D&trackingId=vyCQvKoLCkhRUHr9MxhOZA%3D%3D,LINKEDIN
thrillophiliaa,Category Manager,"Jaipur, Rajasthan, India",https://in.linkedin.com/jobs/view/category-manager-at-thrillophiliaa-4442720920?position=5&pageNum=2&refId=77VnhfpF%2BBHKI%2BoO0YhZ%2Fg%3D%3D&trackingId=BB0rt6J3CR1Uf%2FYqpXccQQ%3D%3D,LINKEDIN
Regal Rexnord,Category Manager Senior,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/category-manager-senior-at-regal-rexnord-4443131411?position=6&pageNum=2&refId=77VnhfpF%2BBHKI%2BoO0YhZ%2Fg%3D%3D&trackingId=H8pv8fvK2eu44zBRlzbapg%3D%3D,LINKEDIN
Tata CLiQ Fashion,Category Manager - (India wear),Mumbai Metropolitan Region,https://in.linkedin.com/jobs/view/category-manager-india-wear-at-tata-cliq-fashion-4446222118?position=7&pageNum=2&refId=77VnhfpF%2BBHKI%2BoO0YhZ%2Fg%3D%3D&trackingId=I2zvxz%2BfeHJHNVVIiwRfDw%3D%3D,LINKEDIN
Thrillophilia.com,Category Manager,"Jaipur, Rajasthan, India",https://in.linkedin.com/jobs/view/category-manager-at-thrillophilia-com-4439228154?position=8&pageNum=2&refId=77VnhfpF%2BBHKI%2BoO0YhZ%2Fg%3D%3D&trackingId=iGmHCAgr36sAk6TJOKV2PQ%3D%3D,LINKEDIN
Lenskart.com,Merchandise Growth Leader,Greater Delhi Area,https://in.linkedin.com/jobs/view/merchandise-growth-leader-at-lenskart-com-4447347858?position=9&pageNum=2&refId=77VnhfpF%2BBHKI%2BoO0YhZ%2Fg%3D%3D&trackingId=fvELzM7Smzv2FfzYtqzckA%3D%3D,LINKEDIN
OrbiTouch HR (orbiTouch outsourcing pvt ltd),Category Manager,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/category-manager-at-orbitouch-hr-orbitouch-outsourcing-pvt-ltd-4448780228?position=10&pageNum=2&refId=77VnhfpF%2BBHKI%2BoO0YhZ%2Fg%3D%3D&trackingId=KsvmTbh6K9%2FXnUfkTggsyg%3D%3D,LINKEDIN
The Lubrizol Corporation,Global Category Manager - Logistics Procurement,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/global-category-manager-logistics-procurement-at-the-lubrizol-corporation-4448294020?position=1&pageNum=7&refId=yFjuLrCWO9gZrRpY0IB%2F%2FA%3D%3D&trackingId=c1W85Ov2wZvwhVmfqXdCHw%3D%3D,LINKEDIN
Saint-Gobain Group in India,Manager - Purchase,"Nagpur, Maharashtra, India",https://in.linkedin.com/jobs/view/manager-purchase-at-saint-gobain-group-in-india-4447362483?position=2&pageNum=7&refId=yFjuLrCWO9gZrRpY0IB%2F%2FA%3D%3D&trackingId=6dHw8D6JCoApVh2JVP7o3Q%3D%3D,LINKEDIN
Herbalife International India Pvt. Ltd.,"Manager, Strategic Sourcing (Raw Materials)","Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/manager-strategic-sourcing-raw-materials-at-herbalife-international-india-pvt-ltd-4434743791?position=3&pageNum=7&refId=yFjuLrCWO9gZrRpY0IB%2F%2FA%3D%3D&trackingId=0qRy8L0PtAnTD7xh9fLP9g%3D%3D,LINKEDIN
Micron Technology,Indirect Category Supplier Manager,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/indirect-category-supplier-manager-at-micron-technology-4410840344?position=4&pageNum=7&refId=yFjuLrCWO9gZrRpY0IB%2F%2FA%3D%3D&trackingId=nIo5Ub4RYNP7BLEJpU4Aag%3D%3D,LINKEDIN
Amazon Web Services (AWS),"Manager, Category Management - Smartphones, IN Wireless","Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/manager-category-management-smartphones-in-wireless-at-amazon-web-services-aws-4443044084?position=5&pageNum=7&refId=yFjuLrCWO9gZrRpY0IB%2F%2FA%3D%3D&trackingId=gN6aKaAr3VS5V94RnnJ%2BtA%3D%3D,LINKEDIN
Rolls-Royce,Procurement Opportunities,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/procurement-opportunities-at-rolls-royce-4448852102?position=6&pageNum=7&refId=yFjuLrCWO9gZrRpY0IB%2F%2FA%3D%3D&trackingId=GJI5r1It637jvomkP9lq2w%3D%3D,LINKEDIN
Xiaomi India,GTM Manager(A136660),"Bangalore Urban, Karnataka, India",https://in.linkedin.com/jobs/view/gtm-manager-a136660-at-xiaomi-india-4441186243?position=7&pageNum=7&refId=yFjuLrCWO9gZrRpY0IB%2F%2FA%3D%3D&trackingId=zaSbdYWoI6WMQv5ZdnWGxg%3D%3D,LINKEDIN
One97 Communications Limited,Category Management- DGM/ GM,"Noida, Uttar Pradesh, India",https://in.linkedin.com/jobs/view/category-management-dgm-gm-at-one97-communications-limited-4446986332?position=8&pageNum=7&refId=yFjuLrCWO9gZrRpY0IB%2F%2FA%3D%3D&trackingId=XqsxJoPwLRr9U4wN23P3Sw%3D%3D,LINKEDIN
UNISON INTERNATIONAL CONSULTING (The Recruitment Company),Lead – Category Sourcing,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/lead-%E2%80%93-category-sourcing-at-unison-international-consulting-the-recruitment-company-4442066800?position=9&pageNum=7&refId=yFjuLrCWO9gZrRpY0IB%2F%2FA%3D%3D&trackingId=OkHwvGZVDhUILZ5ynYyGUg%3D%3D,LINKEDIN
3M,Category Development Marketer,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/category-development-marketer-at-3m-4433072220?position=10&pageNum=7&refId=yFjuLrCWO9gZrRpY0IB%2F%2FA%3D%3D&trackingId=pnpOFqhFz7TD7W5XT0Nn0Q%3D%3D,LINKEDIN
Amgen,Technology Strategy & Innovation Sr Mgr,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/technology-strategy-innovation-sr-mgr-at-amgen-4429967013?position=1&pageNum=0&refId=uMu73zIQsVlqkWPgEHpgJg%3D%3D&trackingId=32c8WTyxf%2BDeAkun07ZbsQ%3D%3D,LINKEDIN
Parul University,Healthcare Innovation & Technology Manager,"Vadodara, Gujarat, India",https://in.linkedin.com/jobs/view/healthcare-innovation-technology-manager-at-parul-university-4449388547?position=2&pageNum=0&refId=uMu73zIQsVlqkWPgEHpgJg%3D%3D&trackingId=HxBmDjL0%2BAXsIgOILxChzA%3D%3D,LINKEDIN
Doshi Group,Innovation,"Nagpur, Maharashtra, India",https://in.linkedin.com/jobs/view/innovation-at-doshi-group-4449432784?position=3&pageNum=0&refId=uMu73zIQsVlqkWPgEHpgJg%3D%3D&trackingId=ZaIN5QOpdnG8mAokVuki1Q%3D%3D,LINKEDIN
Valeo,Product Technical Leader,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/product-technical-leader-at-valeo-4414670505?position=4&pageNum=0&refId=uMu73zIQsVlqkWPgEHpgJg%3D%3D&trackingId=anyduuo%2BSmNJcLGtO951dQ%3D%3D,LINKEDIN
EyeROV (IROV TECHNOLOGIES PRIVATE LIMITED),Senior Manager Research And Development,"Kochi, Kerala, India",https://in.linkedin.com/jobs/view/senior-manager-research-and-development-at-eyerov-irov-technologies-private-limited-4447908101?position=5&pageNum=0&refId=uMu73zIQsVlqkWPgEHpgJg%3D%3D&trackingId=Y21owNB9ZaRjdx%2Fn5kPY%2FQ%3D%3D,LINKEDIN
Schneider Electric,General Manager - Principal Innovation Architect,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/general-manager-principal-innovation-architect-at-schneider-electric-4450572691?position=6&pageNum=0&refId=uMu73zIQsVlqkWPgEHpgJg%3D%3D&trackingId=G3m60G0Y6kozYMpXNW1y8w%3D%3D,LINKEDIN
Hitachi Energy,Innovation Business Development Lead,"Vadodara, Gujarat, India",https://in.linkedin.com/jobs/view/innovation-business-development-lead-at-hitachi-energy-4444981931?position=7&pageNum=0&refId=uMu73zIQsVlqkWPgEHpgJg%3D%3D&trackingId=rG18dP6NCcPCTofnPSZ44w%3D%3D,LINKEDIN
Bain & Company,"Lead, Product Management & Innovation","Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/lead-product-management-innovation-at-bain-company-4450087769?position=8&pageNum=0&refId=uMu73zIQsVlqkWPgEHpgJg%3D%3D&trackingId=WQ%2Fe8myk4SKtcWduA%2FAp9w%3D%3D,LINKEDIN
Align Technology,Sr. Business Innovation Manager (Hyderabad/Bangalore/Mumbai),Mumbai Metropolitan Region,https://in.linkedin.com/jobs/view/sr-business-innovation-manager-hyderabad-bangalore-mumbai-at-align-technology-4437032023?position=9&pageNum=0&refId=uMu73zIQsVlqkWPgEHpgJg%3D%3D&trackingId=nJOImjlRK9j7IABdVl%2Fmew%3D%3D,LINKEDIN
Allianz Technology,Senior Project Manager(Innovation)_2581,"Pune City, Maharashtra, India",https://in.linkedin.com/jobs/view/senior-project-manager-innovation-2581-at-allianz-technology-4429302016?position=10&pageNum=0&refId=uMu73zIQsVlqkWPgEHpgJg%3D%3D&trackingId=0I5k67BvvJwo8Sn29xYXyQ%3D%3D,LINKEDIN
Aditya Birla Capital,Senior Manager,"Maharashtra, India",https://in.linkedin.com/jobs/view/senior-manager-at-aditya-birla-capital-4408568349?position=1&pageNum=2&refId=vRzHg7TNK%2F91tdzIpXtasg%3D%3D&trackingId=xyheFc38UlXX8vzRado9rQ%3D%3D,LINKEDIN
PSA BDP,Manager - Digital Products,Mumbai Metropolitan Region,https://in.linkedin.com/jobs/view/manager-digital-products-at-psa-bdp-4407200048?position=2&pageNum=2&refId=vRzHg7TNK%2F91tdzIpXtasg%3D%3D&trackingId=mhbpu6E744XCnXT0kC1nTA%3D%3D,LINKEDIN
L'Oréal,"Senior Manager - Product Development, MENA Skincare","Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/senior-manager-product-development-mena-skincare-at-l-or%C3%A9al-4440681585?position=3&pageNum=2&refId=vRzHg7TNK%2F91tdzIpXtasg%3D%3D&trackingId=VQFBThS2PRm%2Fdg2uaDx0XQ%3D%3D,LINKEDIN
2070 Health,Director - Venture Building,Mumbai Metropolitan Region,https://in.linkedin.com/jobs/view/director-venture-building-at-2070-health-4430901291?position=4&pageNum=2&refId=vRzHg7TNK%2F91tdzIpXtasg%3D%3D&trackingId=AP940%2BheNZyQ0tpsURclGg%3D%3D,LINKEDIN
UltraTech Cement,Innovation Manager - Mumbai,"Maharashtra, India",https://in.linkedin.com/jobs/view/innovation-manager-mumbai-at-ultratech-cement-4440065046?position=5&pageNum=2&refId=vRzHg7TNK%2F91tdzIpXtasg%3D%3D&trackingId=u4VNTwHhS3v1ilA2f675YQ%3D%3D,LINKEDIN
Capgemini,Innovation PMO,"Navi Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/innovation-pmo-at-capgemini-4449486136?position=6&pageNum=2&refId=vRzHg7TNK%2F91tdzIpXtasg%3D%3D&trackingId=U8ljxMFstaaLgY%2B4R1GbAA%3D%3D,LINKEDIN
MSD,"Specialist, Capability Innovation & Prototype (AI Content Delivery & Partnerships)","Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/specialist-capability-innovation-prototype-ai-content-delivery-partnerships-at-msd-4421855827?position=7&pageNum=2&refId=vRzHg7TNK%2F91tdzIpXtasg%3D%3D&trackingId=TvxNaCZwZzoF%2FGM7%2FCEwOg%3D%3D,LINKEDIN
Ganpat University,Manager/ Sr. Manager - Student Startup & Incubation Center,"Mehsana, Gujarat, India",https://in.linkedin.com/jobs/view/manager-sr-manager-student-startup-incubation-center-at-ganpat-university-4442595468?position=8&pageNum=2&refId=vRzHg7TNK%2F91tdzIpXtasg%3D%3D&trackingId=zr0pKFehdq3iod3c%2FLBc0A%3D%3D,LINKEDIN
SUN PHARMA,Senior Manager- Consumer Insights & Innovation,Mumbai Metropolitan Region,https://in.linkedin.com/jobs/view/senior-manager-consumer-insights-innovation-at-sun-pharma-4450313339?position=9&pageNum=2&refId=vRzHg7TNK%2F91tdzIpXtasg%3D%3D&trackingId=tJHIdmRIlGGG7hQCYFAYQg%3D%3D,LINKEDIN
r3 Consultant,Digital Initiative leads,"Gurgaon, Haryana, India",https://in.linkedin.com/jobs/view/digital-initiative-leads-at-r3-consultant-4386975355?position=10&pageNum=2&refId=vRzHg7TNK%2F91tdzIpXtasg%3D%3D&trackingId=Aemijz2975gyCxJ7Y2%2FG7A%3D%3D,LINKEDIN
Amrita TBI,DIRECTOR INCUBATION,"Kollam, India",https://in.linkedin.com/jobs/view/director-incubation-at-amrita-tbi-4149623290?position=1&pageNum=5&refId=OoHITmVjTafJ6saR%2Fee61Q%3D%3D&trackingId=GGo6gmOnErwE5cBtfJYzwA%3D%3D,LINKEDIN
Adani Ports and SEZ,Team Member – Digital (Marine & AALL Business),"Ahmedabad, Gujarat, India",https://in.linkedin.com/jobs/view/team-member-%E2%80%93-digital-marine-aall-business-at-adani-ports-and-sez-4416141479?position=2&pageNum=5&refId=OoHITmVjTafJ6saR%2Fee61Q%3D%3D&trackingId=vLavxcY29JL8y7FJgZOf7Q%3D%3D,LINKEDIN
Accenture in India,GN - SONG - Service – GEN AI Agentic Innovation– Manager,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/gn-song-service-%E2%80%93-gen-ai-agentic-innovation%E2%80%93-manager-at-accenture-in-india-4449052428?position=3&pageNum=5&refId=OoHITmVjTafJ6saR%2Fee61Q%3D%3D&trackingId=qxLxJTdjlX7XhAavOfJ9BQ%3D%3D,LINKEDIN
Amgen,R&D Strategy and Performance Excellence Sr Manager,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/r-d-strategy-and-performance-excellence-sr-manager-at-amgen-4435821398?position=4&pageNum=5&refId=OoHITmVjTafJ6saR%2Fee61Q%3D%3D&trackingId=zS%2F2LyIeb%2FxN1531sgrdWQ%3D%3D,LINKEDIN
Eaton,Deputy General Manager-NPD,"Puducherry, Puducherry, India",https://in.linkedin.com/jobs/view/deputy-general-manager-npd-at-eaton-4435690093?position=5&pageNum=5&refId=OoHITmVjTafJ6saR%2Fee61Q%3D%3D&trackingId=9RgBjtoulBnw7u9sD%2BVeag%3D%3D,LINKEDIN
UST,Lead I - Product Management,"Trivandrum, Kerala, India",https://in.linkedin.com/jobs/view/lead-i-product-management-at-ust-4444131635?position=6&pageNum=5&refId=OoHITmVjTafJ6saR%2Fee61Q%3D%3D&trackingId=ORTmHgsQe6P3nPXIsAFFpA%3D%3D,LINKEDIN
Tempsens Instruments (India) Limited,Manager- R&D,"Udaipur, Rajasthan, India",https://in.linkedin.com/jobs/view/manager-r-d-at-tempsens-instruments-india-limited-4444682264?position=7&pageNum=5&refId=OoHITmVjTafJ6saR%2Fee61Q%3D%3D&trackingId=zFgOUOtNBTZfNH%2BywCmwmQ%3D%3D,LINKEDIN
Licious,Manager – R&D,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/manager-%E2%80%93-r-d-at-licious-4445484066?position=8&pageNum=5&refId=OoHITmVjTafJ6saR%2Fee61Q%3D%3D&trackingId=RuCswNFZFc5c6vN3Zu8zLg%3D%3D,LINKEDIN
Planys Technologies,Autonomous Lead,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/autonomous-lead-at-planys-technologies-4416111907?position=9&pageNum=5&refId=OoHITmVjTafJ6saR%2Fee61Q%3D%3D&trackingId=Sn%2Fqg0E4ljaFKnwdLN7VmA%3D%3D,LINKEDIN
Group Bayport,Innovation Head,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/innovation-head-at-group-bayport-4418203020?position=10&pageNum=5&refId=OoHITmVjTafJ6saR%2Fee61Q%3D%3D&trackingId=s83botSnGjeheArwFV4bRg%3D%3D,LINKEDIN
Boehringer Ingelheim,Technical Manager - Coimbatore / Hyderabad / Bengaluru,"Coimbatore, Tamil Nadu, India",https://in.linkedin.com/jobs/view/technical-manager-coimbatore-hyderabad-bengaluru-at-boehringer-ingelheim-4431668803?position=1&pageNum=7&refId=IQpBlbN%2B19tG4QD%2BCyBD7Q%3D%3D&trackingId=X2tDW1UCCRgI7z1Ifdm7ag%3D%3D,LINKEDIN
Dr. Reddy's Laboratories,Area Business Manager,"Ahmedabad, Gujarat, India",https://in.linkedin.com/jobs/view/area-business-manager-at-dr-reddy-s-laboratories-4448757497?position=2&pageNum=7&refId=IQpBlbN%2B19tG4QD%2BCyBD7Q%3D%3D&trackingId=qnauB20Y1FnNLf4pYSUNnA%3D%3D,LINKEDIN
Procter & Gamble,R&D Director,Mumbai Metropolitan Region,https://in.linkedin.com/jobs/view/r-d-director-at-procter-gamble-4448840423?position=3&pageNum=7&refId=IQpBlbN%2B19tG4QD%2BCyBD7Q%3D%3D&trackingId=CK2mae9fHgnGhbOV0woHSA%3D%3D,LINKEDIN
Wholsum Foods (Slurrp Farm and Mille),Manager - New Product Development (NPD),"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/manager-new-product-development-npd-at-wholsum-foods-slurrp-farm-and-mille-4450324593?position=4&pageNum=7&refId=IQpBlbN%2B19tG4QD%2BCyBD7Q%3D%3D&trackingId=UiDyNdAB2wa2jnbyYhJ%2BLg%3D%3D,LINKEDIN
Reckitt,"R&D Manager, Dettol Bar Soaps","Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/r-d-manager-dettol-bar-soaps-at-reckitt-4442723517?position=5&pageNum=7&refId=IQpBlbN%2B19tG4QD%2BCyBD7Q%3D%3D&trackingId=m5V%2B4sTgBr26yCtNP%2BN18g%3D%3D,LINKEDIN
Bondada Group,Manager - R&D,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/manager-r-d-at-bondada-group-4447137347?position=6&pageNum=7&refId=IQpBlbN%2B19tG4QD%2BCyBD7Q%3D%3D&trackingId=lLWLjmVgYh5w5XdgTIYqvA%3D%3D,LINKEDIN
Philips,Business Impact Manager – Digital Solutions,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/business-impact-manager-%E2%80%93-digital-solutions-at-philips-4435451165?position=7&pageNum=7&refId=IQpBlbN%2B19tG4QD%2BCyBD7Q%3D%3D&trackingId=hUcNhVwIZBTZJ2G8IRo3Xw%3D%3D,LINKEDIN
Noise,New Product Initiative (Founders Office and Product Exp),"Gurgaon, Haryana, India",https://in.linkedin.com/jobs/view/new-product-initiative-founders-office-and-product-exp-at-noise-4446957110?position=8&pageNum=7&refId=IQpBlbN%2B19tG4QD%2BCyBD7Q%3D%3D&trackingId=e5k4ymFWwfzy3cHuy%2BXpQA%3D%3D,LINKEDIN
Aurel Capital,Opportunity - Deep Tech Researchers & Founders,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/opportunity-deep-tech-researchers-founders-at-aurel-capital-4449739378?position=9&pageNum=7&refId=IQpBlbN%2B19tG4QD%2BCyBD7Q%3D%3D&trackingId=HE4yhO0hk8tuRBtdf99gpw%3D%3D,LINKEDIN
Brenntag,"Innovation & Application Assistant Technical Manager, India",Mumbai Metropolitan Region,https://in.linkedin.com/jobs/view/innovation-application-assistant-technical-manager-india-at-brenntag-4450204604?position=10&pageNum=7&refId=IQpBlbN%2B19tG4QD%2BCyBD7Q%3D%3D&trackingId=2N0FVHRU0wp5fRCZPY8VIQ%3D%3D,LINKEDIN
Nielsen,Sr. Product Manager,Bangalore,https://www.instahyre.com/job-425564-sr-product-manager-at-nielsen-bangalore/,INSTAHYRE
Inito,Product Manager,Bangalore,https://www.instahyre.com/job-420277-product-manager-at-inito-bangalore/,INSTAHYRE
Deutsche Telekom Digital Labs,Group Product Manager,Gurgaon,https://www.instahyre.com/job-422640-group-product-manager-at-deutsche-telekom-digital-labs-gurgaon/,INSTAHYRE
Deutsche Telekom Digital Labs,Product Manager,Gurgaon,https://www.instahyre.com/job-427444-product-manager-at-deutsche-telekom-digital-labs-gurgaon/,INSTAHYRE
apna,Product Analyst,Bangalore,https://www.instahyre.com/job-436910-product-analyst-at-apna-bangalore/,INSTAHYRE
Deutsche Telekom Digital Labs,Sr. AI Product Manager,Bangalore,https://www.instahyre.com/job-425500-sr-ai-product-manager-at-deutsche-telekom-digital-labs-bangalore/,INSTAHYRE
Deutsche Telekom Digital Labs,Product Manager,Gurgaon,https://www.instahyre.com/job-427505-product-manager-at-deutsche-telekom-digital-labs-gurgaon/,INSTAHYRE
Mihup,Product Manager - AI,"Bangalore,Kolkata",https://www.instahyre.com/job-426447-product-manager-ai-at-mihup-bangalore-kolkata/,INSTAHYRE
Deutsche Telekom Digital Labs,Senior Product Manager - II,Gurgaon,https://www.instahyre.com/job-432367-senior-product-manager-ii-at-deutsche-telekom-digital-labs-gurgaon/,INSTAHYRE
GreyOrange,Associate Product Manager,Gurgaon,https://www.instahyre.com/job-436080-associate-product-manager-at-greyorange-2-gurgaon/,INSTAHYRE
Deutsche Telekom Digital Labs,Senior Product Manager II,Gurgaon,https://www.instahyre.com/job-436374-senior-product-manager-ii-at-deutsche-telekom-digital-labs-gurgaon/,INSTAHYRE
Centricity WealthTech,Head of Product,Bangalore,https://www.instahyre.com/job-433236-head-of-product-at-centricity-wealthtech-bangalore/,INSTAHYRE
Rezide Solutions,Project Manager,Mumbai,https://www.instahyre.com/job-433404-project-manager-at-rezide-solutions-mumbai/,INSTAHYRE
Cashfree,Product Manager 2,Bangalore,https://www.instahyre.com/job-436266-product-manager-2-at-cashfree-bangalore/,INSTAHYRE
Deutsche Telekom Digital Labs,Senior Product Manager 1,Gurgaon,https://www.instahyre.com/job-427511-senior-product-manager-1-at-deutsche-telekom-digital-labs-gurgaon/,INSTAHYRE
Nasiko,Product Manager,Bangalore,https://www.instahyre.com/job-435060-product-manager-at-nasiko-bangalore/,INSTAHYRE
apna,Product Analyst,Bangalore,https://www.instahyre.com/job-436733-product-analyst-at-apna-bangalore/,INSTAHYRE
PayU,Product Manager,"Bangalore,Gurgaon",https://www.instahyre.com/job-416437-product-manager-at-payu-bangalore-gurgaon/,INSTAHYRE
PayU,Senior Product Manager,"Bangalore,Gurgaon",https://www.instahyre.com/job-416438-senior-product-manager-at-payu-bangalore-gurgaon/,INSTAHYRE
ServiceNow,Deployment Strategist,Bangalore,https://www.instahyre.com/job-433763-deployment-strategist-at-servicenow-3-bangalore/,INSTAHYRE
Revv,Product Manager,Gurgaon,https://www.instahyre.com/job-430983-product-manager-at-revv-gurgaon/,INSTAHYRE
Deutsche Telekom Digital Labs,Lead Product Manager,Gurgaon,https://www.instahyre.com/job-432928-lead-product-manager-at-deutsche-telekom-digital-labs-gurgaon/,INSTAHYRE
apna,Product Analyst,Bangalore,https://www.instahyre.com/job-437224-product-analyst-at-apna-bangalore/,INSTAHYRE
Arintra,Senior Product Manager,Bangalore,https://www.instahyre.com/job-432116-senior-product-manager-at-arintra-bangalore/,INSTAHYRE
Deutsche Telekom Digital Labs,Senior Product Manager - AI,Gurgaon,https://www.instahyre.com/job-428943-senior-product-manager-ai-at-deutsche-telekom-digital-labs-gurgaon/,INSTAHYRE
Deutsche Telekom Digital Labs,Senior Product Manager 2,Gurgaon,https://www.instahyre.com/job-427534-senior-product-manager-2-at-deutsche-telekom-digital-labs-gurgaon/,INSTAHYRE
PolicyBazaar.com,Product Designer,Bangalore,https://www.instahyre.com/job-409585-product-designer-at-policybazaar-bangalore/,INSTAHYRE
American Airlines,Sr. Product Owner - Technology Products (Agile),Hyderabad,https://www.instahyre.com/job-437432-sr-product-owner-technology-products-agile-at-american-airlines-hyderabad/,INSTAHYRE
American Airlines,Sr. Product Owner (Technology Products),Hyderabad,https://www.instahyre.com/job-437247-sr-product-owner-technology-products-at-american-airlines-hyderabad/,INSTAHYRE
Syfe,Product Manager,Gurgaon,https://www.instahyre.com/job-435429-product-manager-at-syfe-gurgaon/,INSTAHYRE
Bigbasket.com,Product Manager I,Bangalore,https://www.instahyre.com/job-371435-product-manager-i-at-bigbasket-bangalore/,INSTAHYRE
Wissen Technology,Pre - Sales Consultant,Bangalore,https://www.instahyre.com/job-428683-pre-sales-consultant-at-wissen-technology-bangalore/,INSTAHYRE
Spinny,Lead / Manager - Product Analytics,Gurgaon,https://www.instahyre.com/job-420779-lead-manager-product-analytics-at-spinny-2-gurgaon/,INSTAHYRE
AppsForBharat,Senior Product Manager,Bangalore,https://www.instahyre.com/job-434632-senior-product-manager-at-appsforbharat-bangalore/,INSTAHYRE
